doc_id,raw_text,cleaned_text,category
DOC_1346,"In article <4159@mdavcr.mda.ca> vida@mdavcr.mda.ca (Vida Morkunas) writes:
>I live at sea-level, and am called-upon to travel to high-altitude cities
>quite frequently, on business.  The cities in question are at 7000 to 9000
>feet of altitude.  One of them especially is very polluted...

Mexico City, Bogota, La Paz?
>
>Often I feel faint the first two or three days.  I feel lightheaded, and
>my heart seems to pound a lot more than at sea-level.  Also, it is very
>dry in these cities, so I will tend to drink a lot of water, and keep
>away from dehydrating drinks, such as those containing caffeine or alcohol.
>

>Thing is, I still have symptoms.  How can I ensure that my short trips there
>(no, I don't usually have a week to acclimatize) are as comfortable as possible?
>Is there something else that I could do?

---

An unconventional remedy that you might try for altitude sickness in the Andes is
chewing coca leaves or taking teas made from coca leaves. You might notice that
many of the natives have wads in their mouths... the tea can be obtained in S.
American pharmacies. This remedy alleviates some of the lightheadedness and
dizziness - but don't try to jog with it. I've tried this when travelling and
hiking in Peru and Ecuador. The amount of cocaine you would ingest are too minute
to cause any highs...",article vida morkunas writes live sea level called upon travel high altitude cities quite frequently business cities question 7000 9000 feet altitude one especially polluted mexico city bogota la paz often feel faint first two three days feel lightheaded heart seems pound lot sea level also dry cities tend drink lot water keep away dehydrating drinks containing caffeine alcohol thing still symptoms can ensure short trips usually week acclimatize comfortable possible something else unconventional remedy might try altitude sickness andes chewing coca leaves taking teas made coca leaves might notice many natives wads mouths tea can obtained american pharmacies remedy alleviates lightheadedness dizziness try jog tried travelling hiking peru ecuador amount cocaine would ingest minute cause highs,alt.atheism
DOC_1347,"keith@cco.caltech.edu (Keith Allan Schneider) writes:
>mathew <mathew@mantis.co.uk> writes:
>>>Perhaps we shouldn't imprision people if we could watch them closely
>>>instead.  The cost would probably be similar, especially if we just
>>>implanted some sort of electronic device.
>>Why wait until they commit the crime?  Why not implant such devices in
>>potential criminals like Communists and atheists?
> 
> Sorry, I don't follow your reasoning.  You are proposing to punish people
> *before* they commit a crime?  What justification do you have for this?

Look up ""irony"", Keith.",keith allan schneider writes mathew writes perhaps imprision people watch closely instead cost would probably similar especially implanted sort electronic device wait commit crime implant devices potential criminals like communists atheists sorry follow reasoning proposing punish people commit crime justification look irony keith,sci.med
DOC_1348,"In article <1993Apr26.204319.11231@ultb.isc.rit.edu>, eas3714@ultb.isc.rit.edu (E.A. Story) writes:
>In article <1rgrsvINNmpr@gap.caltech.edu> carl@SOL1.GPS.CALTECH.EDU writes:
>>[..] It
>>involves taking photographs of corona discharges created by attaching the
>>subject to a high-voltage source, not of some ""aura.""  It works equally well
>>with inanimate objects.
>
>True.. but what about showing the missing part of a leaf?  Is this
>""corona discharge""?

This effect disappears if you clean your apparatus after you kirlianed
the whole leaf and before kirlianing the leaf part.",article story writes article writes involves taking photographs corona discharges created attaching subject high voltage source aura works equally well inanimate objects true showing missing part leaf corona discharge effect disappears clean apparatus kirlianed whole leaf kirlianing leaf part,alt.atheism
DOC_1349,"In article <1993Apr2.223248.19014@Princeton.EDU> qpliu@princeton.edu writes:
>In article <1993Apr2.115300.803@batman.bmd.trw.com> jbrown@batman.bmd.trw.com writes:
>>But God created Lucifer with a perfect nature and gave him along with
>>the other angels free moral will.
>
>>Now God could have prevented Lucifer's fall by taking away his ability
>>to choose between moral alternatives (worship God or worship himself),
>
>So Lucifer's moral choices are determined by his will.
>What determines what his will is?
>-- 
>qpliu@princeton.edu           Standard opinion: Opinions are delta-correlated.

Bobby-

A few posts ago you said that Lucifer had no free will.  From the above
it seems the JW believes the contrary.

Are you talking about the same Lucifer?

If so, can you suggest an experiment to determine which of you is wrong?

Or do you claim that you are both right?",article writes article writes god created lucifer perfect nature gave along angels free moral god prevented lucifer fall taking away ability choose moral alternatives worship god worship lucifer moral choices determined determines standard opinion opinions delta correlated bobby posts ago said lucifer free seems jw believes contrary talking lucifer can suggest experiment determine wrong claim right,sci.med
DOC_1350,"BR> From: wpr@atlanta.dg.com (Bill Rawlins)
BR> Newsgroups: alt.atheism
BR> Organization: DGSID, Atlanta, GA

BR>         The problem is that most scientists exclude the
BR> possibility of the         supernatural in the question of
BR> origins.  Is this is a fair premise?         I utterly
BR> reject the hypothesis that science is the highest form of   
BR>      truth.

It is better than the crap that the creationists put out.  So far all they
have been able to manage is distortions and half-truths. (When they are not
taking quotes out of context...)

BR>         Some of these so-called human-like creatures were
BR> apes.  Some were         humans.  Some were fancifully
BR> reconstructed from fragments. 

The genetic code has shown more about how man is realted to primates that the
fossil record.  (A little detail the creationists try and ignore.)

BR>            Good deeds do not justify a person in God's
BR> sight.            An atonement (Jesus) is needed to atone
BR> for sin.

Who says?  Your Bible(tm)?	I would be surprised if *ANY* Christian followed
all of the rules in the Bible.  (Most of them just pick and choose, according
to the local biases.)

BR>      My point: God is the creator.  Look's like we agree.

Where is your proof?  How do you know it was *YOUR* God?

BR>      I'll send you some info via e-mail.
BR>      Regards, Bill.

Why not post them?	I would be interested in seeing them myself.",br bill rawlins br newsgroups alt atheism br organization dgsid atlanta ga br problem scientists exclude br possibility supernatural question br origins fair premise utterly br reject hypothesis science highest form br truth better crap creationists put far able manage distortions half truths taking quotes context br called human like creatures br apes humans fancifully br reconstructed fragments genetic code shown man realted primates fossil record little detail creationists try ignore br good deeds justify person god br sight atonement jesus needed atone br sin says bible tm would surprised christian followed rules bible pick choose according local biases br point god creator look like agree proof know god br send info via mail br regards bill post would interested seeing,sci.med
DOC_1351,"In article <1993Apr5.091139.823@batman.bmd.trw.com>
jbrown@batman.bmd.trw.com writes:
 
>> Didn't you say Lucifer was created with a perfect nature?
>
>Yes.
>
 
Define perfect then.
 
 
>> I think you
>> are playing the usual game here, make sweeping statements like omni-,
>> holy, or perfect, and don't note that they mean exactly what they say.
>> And that says that you must not use this terms when it leads to
>> contradictions.
>
>I'm not trying to play games here.  But I understand how it might seem
>that way especially when one is coming from a completely different point
>of view such as atheism.
>
 
Take your foot out of your mouth, I wondered about that already when I
was a Catholic Christian. The fact that the contradiction is unresolvable
is one of the reasons why I am an atheist.
 
Believe me, I believed similar sentences for a long time. But that shows
the power of religion and not anything about its claims.
 
 
>>>Now God could have prevented Lucifer's fall by taking away his ability
>>>to choose between moral alternatives (worship God or worship himself),
>>>but that would mean that God was in error to have make Lucifer or any
>>>being with free will in the first place.
>>
>> Exactly. God allows evil, an evil if there ever was one.
>>
>
>Now that's an opinion, or at best a premise.  But from my point of view,
>it is not a premise which is necessary true, specifically, that it is
>an evil to allow evil to occur.
>
 
It follows from a definition of evil as ordinarily used. Letting evil
happen or allowing evil to take place, in this place even causing evil,
is another evil.
 
 
>> But could you give a definition of free will? Especially in the
>> presence of an omniscient being?
>>
>""Will"" is ""self-determination"".  In other words, God created conscious
>beings who have the ability to choose between moral choices independently
>of God.  All ""will"", therefore, is ""free will"".
>
 
The omniscient attribute of god will know what the creatures will do even
before the omnipotent has created them. There is no choice left. All is known,
the course of events is fixed.
 
Not even for the omniscient itself, to extend an argument by James Tims.
 
 
>>>If God is omniscient, then
>>>clearly, creating beings with free moral choice is a greater good than
>>>the emergence of ungodliness (evil/sin) since He created them knowing
>>>the outcome in advance.
>>
>> Why is it the greater good to allow evil with the knowledge that it
>> will happen? Why not make a unipolar system with the possibility of
>> doing good or not doing good, but that does not necessarily imply
>> doing evil. It is logically possible, but your god has not done it.
>
>I do not know that such is logically possible.  If God restrains a
>free being's choice to choose to do evil and simply do ""not good"",
>then can it be said that the being truly has a free moral choice?
>And if ""good"" is defined as loving and obeying God, and avoiding
>those behaviors which God prohibits, then how can you say that one
>who is ""not good"" is not evil as well?  Like I said, I am not sure
>that doing ""not good"" without doing evil is logically possible.
 
And when I am not omnipotent, how can I have free will? You have said
something about choices and the scenario gives them. Therefore we have
what you define as free will.
 
Imagine the following. I can do good to other beings, but I cannot harm them.
Easily implemented by making everyone appreciate being the object of good
deeds, but don't make them long for them, so they can not feel the absence
of good as evil.
 
But whose case am I arguing? It is conceivable, so the omnipotent can do it.
Or it would not be omnipotent. If you want logically consistent as well, you
have to give up the pet idea of an omnipotent first.
 
(Deletion)
>
>Perhaps it is weak, in a way.  If I were just speculating about the
>ubiquitous pink unicorns, then there would be no basis for such
>speculation.  But this idea of God didn't just fall on me out of the
>blue :), or while reading science fiction or fantasy.  (I know that
>some will disagree)  :)  The Bible describes a God who is omniscient,
>and nevertheless created beings with free moral choice, from which
>the definitional logic follows.  But that's not all there is to it.
>There seems to be (at least in my mind) a certain amount of evidence
>which indicates that God exists and that the Biblical description
>of Him may be a fair one.  It is that evidence which bolsters the
>argument in my view.
 
That the bible describes an omniscient and omnipotent god destroys
the credibility of the bible, nothing less.",article writes say lucifer created perfect nature yes define perfect think playing usual game make sweeping statements like omni holy perfect note mean exactly say says must use terms leads contradictions trying play games understand might seem way especially one coming completely different point view atheism take foot mouth wondered already catholic christian fact contradiction unresolvable one reasons atheist believe believed similar sentences long time shows power religion anything claims god prevented lucifer fall taking away ability choose moral alternatives worship god worship would mean god error make lucifer free first place exactly god allows evil evil ever one opinion best premise point view premise necessary true specifically evil allow evil occur follows definition evil ordinarily used letting evil happen allowing evil take place place even causing evil another evil give definition free especially presence omniscient self determination words god created conscious beings ability choose moral choices independently god therefore free omniscient attribute god know creatures even omnipotent created choice left known course events fixed even omniscient extend argument james tims god omniscient clearly creating beings free moral choice greater good emergence ungodliness evil sin since created knowing outcome advance greater good allow evil knowledge happen make unipolar system possibility good good necessarily imply evil logically possible god done know logically possible god restrains free choice choose evil simply good can said truly free moral choice good defined loving obeying god avoiding behaviors god prohibits can say one good evil well like said sure good without evil logically possible omnipotent can free said something choices scenario gives therefore define free imagine following can good beings cannot harm easily implemented making everyone appreciate object good deeds make long can feel absence good evil whose case arguing conceivable omnipotent can would omnipotent want logically consistent well give pet idea omnipotent first deletion perhaps weak way speculating ubiquitous pink unicorns would basis speculation idea god fall blue reading science fiction fantasy know disagree bible describes god omniscient nevertheless created beings free moral choice definitional logic follows seems least mind certain amount evidence indicates god exists biblical description may fair one evidence bolsters argument view bible describes omniscient omnipotent god destroys credibility bible nothing less,sci.med
DOC_1352,"While I don't have an answer for you, I reckon Blaise Pascal is generally
credited with inventing the syringe per se.  I don't know much about the
needles; however, I do know of a southwest Virginia country doctor who
some thrity or more years ago invented, patented, used, and sold a syringe/
hypodermic needle combination that retracted, injected with the flip of a
trigger, then retracted, giving a near-painless injection.  The fellow was
Dr. Daniel Gabriel, and it was termed the Gabriel--somebody else syringe. 
Did you come across that one.  (Plastic, disposable syringes came onto the
market about that time and his product went by the wayside, to my knowledge.)",answer reckon blaise pascal generally credited inventing syringe per se know much needles however know southwest virginia country doctor thrity years ago invented patented used sold syringe hypodermic needle combination retracted injected flip trigger retracted giving near painless injection fellow dr daniel gabriel termed gabriel somebody else syringe come across one plastic disposable syringes came onto market time product went wayside knowledge,alt.atheism
DOC_1353,"In article <PAULSON.93Apr15082558@cmb00.larc.nasa.gov>, paulson@tab00.larc.nasa.gov (Sharon Paulson) writes:
> I am posting to this group in hopes of finding someone out there in
> network newsland who has heard of something similar to what I am going
> to describe here.  I have a fourteen year old daugter who experienced
> a seizure on November 3, 1992 at 6:45AM after eating Kellog's Frosted
> Flakes.  She is perfectly healthy, had never experienced anything like
> this before, and there is no history of seizures in either side of the
> family.  All the tests (EEG, MRI, EKG) came out negative so the decision
> was made to do nothing and just wait to see if it happened again.
> 
> Well, we were going along fine and the other morning, April 5, she had
> a bowl of another Kellog's frosted kind of cereal, Fruit Loops (I am
> embarrassed to admit that I even bought that junk but every once
> in a while...) So I pour it in her bowl and think ""Oh, oh, this is the
> same kind of junk she was eating when she had that seizure.""  Ten 
> minutes later she had a full blown seizures. This was her first exposure
> to a sugar coated cereal since the last seizure.......

My daughter has Epilepsy and I attend a monthly parent support group.
Just Wednesday night, a mother was telling how she decided to throw
all the junk food out and see if it made a difference in her 13 year-old's
seizures.  He was having about one seizure per week.  She reported that
she did this on Thursday (3/11), he had a seizure on Saturday and then
went 4 weeks without a seizure!!  On Easter he went to Grandma's and ate 
candy, pop - anything he wanted.  He had a seizure the next day.  She 
sees sensitivity to nutrasweet, sugar, colors, caffine and corn.  With
corn she says, he gets very nervous and aggresive.  

With my own daughter (age 7) , I think she is also sensitive and stays
away from those foods on her own.  She has never had gum, won't eat
candy, prefers an apple to a cookie, doesn't like chocolate and won't
even use toothpaste!!!  Her brother, on the other hand, is a junk food
addict!",article sharon paulson writes posting group hopes finding someone network newsland heard something similar going describe fourteen year old daugter experienced seizure november 1992 45am eating kellog frosted flakes perfectly healthy never experienced anything like history seizures either side family tests eeg mri ekg came negative decision made nothing wait see happened well going along fine morning april bowl another kellog frosted kind cereal fruit loops embarrassed admit even bought junk every pour bowl think oh oh kind junk eating seizure ten minutes later full blown seizures first exposure sugar coated cereal since last seizure daughter epilepsy attend monthly parent support group wednesday night mother telling decided throw junk food see made difference 13 year old seizures one seizure per week reported thursday 11 seizure saturday went weeks without seizure easter went grandma ate candy pop anything wanted seizure next day sees sensitivity nutrasweet sugar colors caffine corn corn says gets nervous aggresive daughter age think also sensitive stays away foods never gum eat candy prefers apple cookie like chocolate even use toothpaste brother hand junk food addict,alt.atheism
DOC_1354,"In article <C4IHM2.Gs9@watson.ibm.com> clarke@watson.ibm.com (Ed Clarke) writes:
>|> |It's not an eyepiece.  It is called a head mirror.  All doctors never
>
>A speculum?

The speculum is the little cone that fits on the end of the otoscope.
There are also vaginal specula that females and gynecologists are
all too familiar with.
-- 
----------------------------------------------------------------------------
Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and
geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon.""",article ed clarke writes eyepiece called head mirror doctors never speculum speculum little cone fits end otoscope also vaginal specula females gynecologists familiar gordon banks n3jxp skepticism chastity intellect shameful surrender soon,alt.atheism
DOC_1355,"In article <C6697n.33o@panix.com>, carlf@panix.com (Carl Fink) writes...
>In <sheafferC63zt0.Brs@netcom.com> sheaffer@netcom.com (Robert Sheaffer) writes:
> 
>[deletion]
>>It had to happen: the old allegation of the ""deathbed conversion"" of the
>>noted unbeliever. I seem to recall similar claims being made about
>>Voltaire, Mencken, Darwin, Ingersoll, etc. Indeed, the literary hoax
>>attributed to Nietzsche, ""My Sister and I"", portrays him as trembling
>>in fear before Divine Judgment (and it was recently re-issued by _Amok_
>>Books, with an introduction by a Lutheran professor telling us why we
>>should take it seriously!). What all of these ""deathbed conversion""
>>claims have in common is that they are utterly unsubstantiated, and
>>almost certainly untrue.
> 
>  Perhaps the least believable and most infurating alleged conversion
>was that of Tom Paine, reported, like most, only by his devout
>relatives.
> 
>  Asimov was very unlikely to convert to Christianity on his deathbed.
>Return to Judaism, perhaps, if he did revert to childhood training,
>but Christianity?  The Good Doctor would more likely have converted to
>Hinduism.

""Isaac Asimov read creationist books.  He read the Bible.  He had ample
opportunity to kneel before his Creator and Savior.  He refused.  In
fact, he sent out a strong promotional letter urging support of the
American Humanist Association, shortly before he died.""

   --excerpt from Ken Ham, ""Asimov Meets His Creator,"" _Back to Genesis_
     No. 42, June 1992, p. c (included in _Acts & Facts_ vol. 21, no. 6,
     June 1992, from the Institute for Creation Research).  This is one
     of the most offensive articles they've ever published--but at least
     it argues *against* a deathbed conversion.  There's a part of the
     article even worse than what I've just quoted, in which an excerpt
     from a reader's letter says that if Asimov is burning in hell now,
     ""then he certainly has had a 180-degree change in his former beliefs
     about creation and the Creator.""  (A post-deathbed conversion.)",article carl fink writes robert sheaffer writes deletion happen old allegation deathbed conversion noted unbeliever seem recall similar claims made voltaire mencken darwin ingersoll etc indeed literary hoax attributed nietzsche sister portrays trembling fear divine judgment recently re issued amok books introduction lutheran professor telling us take seriously deathbed conversion claims common utterly unsubstantiated almost certainly untrue perhaps least believable infurating alleged conversion tom paine reported like devout relatives asimov unlikely convert christianity deathbed return judaism perhaps revert childhood training christianity good doctor would likely converted hinduism isaac asimov read creationist books read bible ample opportunity kneel creator savior refused fact sent strong promotional letter urging support american humanist association shortly died excerpt ken ham asimov meets creator back genesis 42 june 1992 included acts facts vol 21 june 1992 institute creation research one offensive articles ever published least argues deathbed conversion part article even worse quoted excerpt reader letter says asimov burning hell certainly 180 degree change former beliefs creation creator post deathbed conversion,sci.med
DOC_1356,"In article <C6Bot5.12A@r-node.hub.org> taob@r-node.hub.org writes:
>In article <C65oIL.436@vuse.vanderbilt.edu>, Alexander P. Zijdenbos writes...
>> I am neither a real believer, nor a disbeliever when it comes to
>    But no one (or at least, not many people) are trying to pass off God",article writes article alexander zijdenbos writes neither real believer disbeliever comes one least many people trying pass god,alt.atheism
DOC_1357,"In article <C5L9ws.Jn2@unx.sas.com> sasghm@theseus.unx.sas.com 
    (Gary Merrill) writes:
>
>In article <1993Apr16.155919.28040@cs.rochester.edu>, fulk@cs.rochester.edu 
    (Mark Fulk) writes:
>
>|> Flights of fancy, and other irrational approaches, are common.  The crucial
>|> thing is not to sit around just having fantasies; they aren't of any use
>|> unless they make you do some experiments.  ....
>|> 
>|> (Simple example: Warren Jelinek noticed an extremely heavy band on a DNA
>|> electrophoresis gel of human ALU fragments.  He got very excited, .....
>
>But why do you characterize this as a ""flight of fancy"" or a ""fantasy""?
>While I am unfamiliar with the scientific context here, it appears obvious
>that his speculation (for lack of a better or more neutral word) was
>at least in significant part a consequence of his knowledge of and acceptance
>of current theory coupled with his observations.  It would appear that
>something quite rational was going on as he attempted to fit his observation
>into that theory (or to tailor the theory to cover the observation).  ...

Whether a scientific idea comes while one is staring out the window, or
dreaming, or having a fantasy,  or watching an apple fall (Newton), or
sitting in a bath (Archimedes) ... it is ultimately the result of a lot of
intense scientific thinking done beforehand.  Letting one's mind roam
freely and giving rein to one's intuition can be a useful way of coming
up with new ideas, but only when one has done a lot of rational analysis
of the problem first.  

Scientific intuition is not something one is born with.  It is something
that one learns.  Maybe we don't understand completely how it is learned,
but training in systematic scientific thinking is certainly one of the 
key elements in developing it.  

Informal exploration is also often an important element in finding new
scientific ideas.  One thinks, for instance, of Darwin's naturalistic
studies in the Galapagos islands, which led him to the ideas for the 
theory of evolution.  

This is why I am offended by a definition of science that emphasizes
empirical verification and does not recognize thinking and informal
exploration as important scientific work.  I agree that mere speculation
does not deserve to be called science.  I also think that mere empirical
studies not directed by good scientific thinking are at best a very
poor kind of science.  

In article <1qk92lINNl55@im4u.cs.utexas.edu> turpin@cs.utexas.edu 
    (Russell Turpin) writes:
>    ...
>I think that Lee Lady and I are talking at cross purposes.
>  ... Lady seems concerned with the contrast between great
>science that makes big advances in our knowledge and mediocre
>science that makes smaller steps.  In most of this thread, I have
>been concerned with the difference between what is science and
>what is not. 

I don't think that science should be defined in a way that some of the
activities that lead to really important science --- namely thinking and
informal exploration --- are not recognized as scientific work.  

--
In the arguments between behaviorists and cognitivists, psychology seems 
less like a science than a collection of competing religious sects.",article gary merrill writes article mark fulk writes flights fancy irrational approaches common crucial thing sit around fantasies use unless make experiments simple example warren jelinek noticed extremely heavy band dna electrophoresis gel human alu fragments got excited characterize flight fancy fantasy unfamiliar scientific context appears obvious speculation lack better neutral word least significant part consequence knowledge acceptance current theory coupled observations would appear something quite rational going attempted fit observation theory tailor theory cover observation whether scientific idea comes one staring window dreaming fantasy watching apple fall newton sitting bath archimedes ultimately result lot intense scientific thinking done beforehand letting one mind roam freely giving rein one intuition can useful way coming new ideas one done lot rational analysis problem first scientific intuition something one born something one learns maybe understand completely learned training systematic scientific thinking certainly one key elements developing informal exploration also often important element finding new scientific ideas one thinks instance darwin naturalistic studies galapagos islands led ideas theory evolution offended definition science emphasizes empirical verification recognize thinking informal exploration important scientific work agree mere speculation deserve called science also think mere empirical studies directed good scientific thinking best poor kind science article russell turpin writes think lee lady talking cross purposes lady seems concerned contrast great science makes big advances knowledge mediocre science makes smaller steps thread concerned difference science think science defined way activities lead really important science namely thinking informal exploration recognized scientific work arguments behaviorists cognitivists psychology seems less like science collection competing religious sects,alt.atheism
DOC_1358,"In article <1993Apr10.125109.25265@bradford.ac.uk> L.Newnham@bradford.ac.uk (Leonard Newnham) writes:

>Gregg Jaeger (jaeger@buphy.bu.edu) wrote:

>>Could you please explain in what way the Qur'an in your eyes carries
>>""the excess baggage of another era""? The Qur'an in my opinion carries
>>no such baggage. 

>How about trying to run a modern economy without charging interest on
>loans.  From what I hear, even fundamentalist Iran is having to
>compromise this ideal.

Which sort of loans and what have you heard exactly?",article leonard newnham writes gregg jaeger wrote please explain way qur eyes carries excess baggage another era qur opinion carries baggage trying run modern economy without charging interest loans hear even fundamentalist iran compromise ideal sort loans heard exactly,sci.med
DOC_1359,">>>Can men get yeast infections? Spread them? What kind of symptoms?

My ENT doctor told me that it is not uncommon for the wife to get a vaginal
yeast infection after the husband takes antibiotics.  In fact this recently
happened to my wife.  Explanation is that the antibiotics kill the yeast's
competition, they then thrive and increased yeast around the penis spread
the infection during intercourse.  I was on ceclor for 30 days, then my wife
got the yeast.",can men get yeast infections spread kind symptoms ent doctor told uncommon wife get vaginal yeast infection husband takes antibiotics fact recently happened wife explanation antibiotics kill yeast competition thrive increased yeast around penis spread infection intercourse ceclor 30 days wife got yeast,alt.atheism
DOC_1360,"In article rind@enterprise.bih.harvard.edu (David Rind) writes:
>In article davpa@ida.liu.se  (David Partain) writes:

>>Someone I know has recently been diagnosed as having Candida Albicans, 
>>a disease about which I can find no information.  Apparently it has something
>>to do with the body's production of yeast while at the same time being highly
>>allergic to yeast.  Can anyone out there tell me any more about it?

>Candida albicans can cause severe life-threatening infections, usually
>in people who are otherwise quite ill.  This is not, however, the sort
>of illness that you are probably discussing.
>
>""Systemic yeast syndrome"" where the body is allergic to
>yeast is considered a quack diagnosis by mainstream medicine.  There
>is a book ""The Yeast Connection"" which talks about this ""illness"".
>
>There is no convincing evidence that such a disease exists.

There's a lot of evidence, it just hasn't been adequately gathered and
published in a way that will convince the die-hard melancholic skeptics
who quiver everytime the word 'anecdote' or 'empirical' is used.

For example, Dr. Ivker, who wrote the book ""Sinus Survival"", always gives,
before any other treatment, a systemic anti-fungal (such as Nizoral) to his
new patients IF they've been on braod-spectrum anti-biotics 4 or more times
in the last two years.  He's kept a record of the results, and for over 
2000 patients found that over 90% of his patients get significant relief
of allergic/sinus symptoms.  Of course, this is only the beginning for his
program.

In my case, as I reported a few weeks ago, I was developing the classic
symptoms outlined in 'The Yeast Connection' (I agree it is a poorly 
written book):  e.g., extreme sensitivity to plastics, vapors, etc. which
I never had before (started in November).  Within one week of full dosage
of Sporanox, the sensitivity to chemicals has fully disappeared - I can
now sit on my couch at home without dying after two minutes.  I'm also
*greatly* improved in other areas as well.

Of course, I have allergy symptoms, etc.  I am especially allergic to
molds, yeasts, etc.  It doesn't take a rocket scientist to figure out that
if one has excessive colonization of yeast in the body, and you have a
natural allergy to yeasts, that a threshold would be reached where you
would have perceptible symptoms.  Also, yeast do produce toxins of various
sorts, and again, you don't have to be a rocket scientist to realize that
such toxins can cause problems in some people.  In my case it was sinus
since that's the center of my allergic response.  Of course, the $60,000
question is whether a person who is immune compromised (as tests showed I was
from over 5 years of antibiotics, nutritionally-deficiencies because of the
stress of infections and allergies, etc.), can develop excessive yeast
colonization somewhere in the body.  It is a tough question to answer since
testing for excessive yeast colonization is not easy.  One almost has to
take an empirical approach to diagnosis.  Fortunately, Sporanox is relatively
safe unlike past anti-fungals (still have to be careful, however) so there's
no reason any longer to withhold Sporanox treatment for empirical reasons.

BTW, some would say to try Nystatin.  Unfortunately, most yeast grows hyphae
too deep into tissue for Nystatin to have any permanent affect.  You'll find
a lot of people who are on Nystatin all the time.

In summary, I appreciate all of the attempts by those who desire to keep
medicine on the right road.  But methinks that some who hold too firmly
to the party line are academics who haven't been in the trenches long enough
actually treating patients.  If anybody, doctors included, said to me to my
face that there is no evidence of the 'yeast connection', I cannot guarantee
their safety.  For their incompetence, ripping off their lips is justified as
far as I am concerned.

Jon Noring

-- 

Charter Member --->>>  INFJ Club.",article david rind writes article david partain writes someone know recently diagnosed candida albicans disease can find information apparently something body production yeast time highly allergic yeast can anyone tell candida albicans can cause severe life threatening infections usually people otherwise quite ill however sort illness probably discussing systemic yeast syndrome body allergic yeast considered quack diagnosis mainstream medicine book yeast connection talks illness convincing evidence disease exists lot evidence adequately gathered published way convince die hard melancholic skeptics quiver everytime word anecdote empirical used example dr ivker wrote book sinus survival always gives treatment systemic anti fungal nizoral new patients braod spectrum anti biotics times last two years kept record results 2000 patients found 90 patients get significant relief allergic sinus symptoms course beginning program case reported weeks ago developing classic symptoms outlined nothe yeast connection agree poorly written book extreme sensitivity plastics vapors etc never started november within one week full dosage sporanox sensitivity chemicals fully disappeared can sit couch home without dying two minutes also greatly improved areas well course allergy symptoms etc especially allergic molds yeasts etc take rocket scientist figure one excessive colonization yeast body natural allergy yeasts threshold would reached would perceptible symptoms also yeast produce toxins various sorts rocket scientist realize toxins can cause problems people case sinus since center allergic response course 60 000 question whether person immune compromised tests showed years antibiotics nutritionally deficiencies stress infections allergies etc can develop excessive yeast colonization somewhere body tough question answer since testing excessive yeast colonization easy one almost take empirical approach diagnosis fortunately sporanox relatively safe unlike past anti fungals still careful however reason longer withhold sporanox treatment empirical reasons btw would say try nystatin unfortunately yeast grows hyphae deep tissue nystatin permanent affect find lot people nystatin time summary appreciate attempts desire keep medicine right road methinks hold firmly party line academics trenches long enough actually treating patients anybody doctors included said face evidence yeast connection cannot guarantee safety incompetence ripping lips justified far concerned jon noring charter member infj club,alt.atheism
DOC_1361,"In article <1993Mar25.020646.852@news.columbia.edu> jhl14@cunixa.cc.columbia.edu (Jonathan H. Lin) writes:
>I was wondering what steps are being taken to prevent the spread of
>multi-drug resistant tuberculosis.  I've heard that some places are
>thinking of incarcerating those with the disease.  Doesn't this violate
>the civil rights of these individuals?  Are there any legal precedents
>for such action?
>

Who knows in this legal climate, but there is tremendous legal precendent
for forcibly quarantining TB patients in sanitariums.  100 yrs ago
it was done all the time.  It has been done sporadically all along
in patients who won't take their medicine.  If you have TB you
may find yourself under surveilence of the Public Health Department
and you may find they have the legal power to insist you make your
clinic visits.
-- 
----------------------------------------------------------------------------
Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and
geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon.""",article jonathan lin writes wondering steps taken prevent spread multi drug resistant tuberculosis heard places thinking incarcerating disease violate civil rights individuals legal precedents action knows legal climate tremendous legal precendent forcibly quarantining tb patients sanitariums 100 yrs ago done time done sporadically along patients take medicine tb may find surveilence public health department may find legal power insist make clinic visits gordon banks n3jxp skepticism chastity intellect shameful surrender soon,alt.atheism
